"weight","start_lat","start_lon","stop_lat","stop_lon","start_area","stop_area"
"1","30.24821","120.16344","30.261867","120.18589","432","493"
"1","30.1946","120.17165","30.29435","120.210832","283","585"
"1","30.296417","120.1409","30.266117","120.204567","581","495"
"1","30.298532","120.154432","30.30675","120.168767","581","612"
"1","30.29275","120.150467","30.271382","120.091282","581","517"
"1","30.26061","120.16133","30.353805","120.1867","492","763"
"1","30.2915","120.147367","30.318482","120.161017","581","642"
"1","30.178532","120.13715","30.231917","120.14395","250","401"
"1","30.302715","120.38285","30.306015","120.34051","626","623"
"1","30.289882","120.145882","30.28015","120.143267","581","551"
"1","30.173817","120.140733","30.18745","120.209017","221","285"
"1","30.29175","120.171","30.25445","120.189867","582","464"
"1","30.265933","120.186808","30.242418","120.101302","493","428"
"1","30.260355","120.18039","30.28588","120.11463","493","549"
"1","30.2647995","120.1739585","30.2902585","120.1212585","493","579"
"1","30.28941","120.15604","30.277327","120.13904","582","520"
"1","30.272817","120.118367","30.303417","120.1046","519","608"
"1","30.292717","120.17045","30.269082","120.166217","582","522"
"1","30.247143","120.155522","30.318953","120.137667","432","640"
"1","30.239867","120.170032","30.352332","120.12095","432","759"
"1","30.23975","120.170232","30.277032","120.17465","432","523"
"1","30.246867","120.171032","30.2844","120.172367","432","553"
"1","30.2956795","120.186026","30.233991","120.1927185","583","404"
"1","30.29375","120.185813","30.2628","120.16923","583","492"
"1","30.299167","120.1535","30.290482","120.172232","581","583"
"1","30.279","120.122032","30.2791","120.123967","519","520"
"1","30.3666415","120.1168","30.322874499999998","120.13749100000001","789","670"
"1","30.298667","120.186867","30.275217","120.152917","583","521"
"1","30.298467","120.157917","30.260232","120.173967","582","493"
"1","30.2661","120.175932","30.323132","120.122117","493","669"
"1","30.354617","120.140533","30.34145","120.143467","761","731"
"1","30.297917","120.174183","30.286733","120.1628","583","552"
"1","30.26005","120.190117","30.226467","120.148667","494","371"
"1","30.298317","120.186217","30.28565","120.21735","583","555"
"1","30.298272","120.18612","30.299512","120.159965","583","582"
"1","30.221232","120.175417","30.2355","120.189817","373","404"
"1","30.293382","120.168117","30.313367","120.142582","582","641"
"1","30.266882","120.1714","30.29745","120.246832","493","587"
"1","30.195233","120.206133","30.193867","120.222883","285","286"
"1","30.296832","120.1745","30.313","120.162332","583","642"
"1","30.272682","120.1603","30.301882","120.15115","522","611"
"1","30.24029","120.203422","30.29327","120.208115","435","585"
"1","30.260213","120.188125","30.2478","120.17464","494","433"
"1","30.28965","120.198167","30.273767","120.1329","584","520"
"1","30.24115","120.171317","30.167717","120.1589","433","222"
"1","30.182321","120.14817","30.235846000000002","120.432271","251","419"
"1","30.289762500000002","120.1996635","30.271088499999998","120.2210575","584","526"
"1","30.2215","120.175632","30.246917","120.171082","373","432"
"1","30.22576","120.180503","30.248307","120.18709","373","434"
"1","30.272422","120.13638","30.274412","120.11527","520","519"
"1","30.296267","120.19515","30.29225","120.14235","584","581"
"1","30.290372","120.19425","30.291235","120.108888","584","579"
"1","30.204625","120.188768","30.248937","120.189315","314","464"
"1","30.294295","120.195305","30.29317","120.18565","584","583"
"1","30.21915","120.171767","30.2867","120.186983","373","553"
"1","30.262551000000002","120.1939915","30.2423735","120.163554","494","432"
"1","30.26592","120.19075","30.262795","120.17608","494","493"
"1","30.294467","120.1997","30.315932","120.110217","584","639"
"1","30.246067","120.176282","30.23435","120.180417","433","403"
"1","30.29505","120.2005","30.27275","120.178717","584","523"
"1","30.307247","120.285805","30.312895","120.27683","620","649"
"1","30.2954775","120.1947935","30.3156295","120.2575","584","648"
"1","30.265042","120.199595","30.275757","120.15217","494","521"
"1","30.319682","120.161517","30.289667","120.172067","642","583"
"1","30.30185","120.130717","30.299232","120.119732","610","579"
"1","30.293217","120.205567","30.200867","120.281082","585","319"
"1","30.189132","120.220467","30.16555","120.19815","286","194"
"1","30.263167","120.190967","30.269367","120.191267","494","524"
"1","30.2481","120.185617","30.246217","120.190967","433","434"
"1","30.29843","120.198178","30.301553","120.13108","584","610"
"1","30.261817","120.194275","30.268591999999998","120.1247835","494","490"
"1","30.292122","120.19121","30.311267","120.20971","584","645"
"1","30.3092","120.17165","30.3311","120.176267","613","703"
"1","30.262832","120.19695","30.288082","120.19135","494","554"
"1","30.287577","120.14224","30.266793","120.09716","551","488"
"1","30.363683","120.15175","30.25985","120.19695","791","494"
"1","30.266967","120.195932","30.315632","120.2764","494","649"
"1","30.290832","120.201367","30.317867","120.300767","584","651"
"1","30.265122","120.19958","30.314532","120.213142","494","645"
"1","30.168642","120.14501","30.266912","120.16725","221","492"
"1","30.227447","120.19014","30.241033","120.15742","374","432"
"1","30.295577","120.20747","30.289345","120.10757","585","548"
"1","30.24609","120.17628","30.265587","120.128738","433","490"
"1","30.260351999999997","120.2159685","30.244902","120.1609685","495","432"
"1","30.2919165","120.20951","30.2798235","120.12691000000001","585","550"
"1","30.334833","120.144417","30.34605","120.107633","701","728"
"1","30.226982","120.189732","30.235682","120.190582","374","404"
"1","30.263948999999997","120.19316","30.2883425","120.20707","494","555"
"1","30.259063","120.214503","30.255953","120.171508","495","463"
"1","30.21845","120.21155","30.205617","120.197717","375","314"
"1","30.30825","120.21082","30.290687","120.128333","615","580"
"1","30.299662","120.20682","30.290313","120.21986","585","586"
"1","30.299735","120.206695","30.316792","120.213982","615","645"
"1","30.299822","120.190475","30.28131","120.17404","614","553"
"1","30.312632","120.262","30.279417","120.197332","648","554"
"1","30.282282","120.160932","30.2992","120.1406","552","581"
"1","30.191917","120.224432","30.279967","120.146932","286","551"
"1","30.284307","120.1601","30.28927","120.08639","552","547"
"1","30.29346","120.20541","30.307975","120.23955","585","617"
"1","30.261002","120.21863","30.293945","120.2112","496","585"
"1","30.313137","120.096595","30.323357","120.13782","638","670"
"1","30.2411","120.172982","30.272982","120.150117","433","521"
"1","30.289967","120.205182","30.315432","120.276182","585","649"
"1","30.293127","120.21194","30.32459","120.252143","585","678"
"1","30.2928085","120.20913350000001","30.352383500000002","120.18725","585","764"
"1","30.26345","120.206132","30.252667","120.2118","495","465"
"1","30.293367","120.21234","30.288187","120.14191","585","551"
"1","30.325282","120.168482","30.320882","120.15235","672","671"
"1","30.283482","120.14895","30.295982","120.13665","551","580"
"1","30.19615","120.219267","30.29345","120.205917","286","585"
"1","30.284117","120.102217","30.254","120.130067","548","460"
"1","30.341117","120.17925","30.318167","120.176233","733","643"
"1","30.301658","120.29936","30.314603","120.2756","621","649"
"1","30.2459075","120.17647500000001","30.284086000000002","120.144056","433","551"
"1","30.225117","120.229967","30.21305","120.213","376","345"
"1","30.27005","120.091817","30.288433","120.08765","517","547"
"1","30.277385","120.085365","30.222732","119.97958","517","360"
"1","30.2788","119.983882","30.283032","120.018217","511","543"
"1","30.308617","120.344117","30.311617","120.32175","623","652"
"1","30.341893","120.099655","30.321473","120.157165","728","672"
"1","30.2917","120.22385","30.293967","120.210882","586","585"
"1","30.297572","120.270347","30.314953","120.255418","589","648"
"1","30.27515","120.09068","30.281227","120.11426","517","549"
"1","30.239882","120.17305","30.309767","120.143282","433","611"
"1","30.201017","120.1317","30.182583","120.144433","310","251"
"1","30.290745","120.23688","30.296062","120.21932","587","586"
"1","30.309232","120.120517","30.293182","120.121467","609","579"
"1","30.30479","120.381477","30.306395","120.350175","626","624"
"1","30.245767","120.176517","30.289133","120.22275","433","556"
"1","30.299573","120.383498","30.308992","120.371323","596","625"
"1","30.302582","120.3216","30.31835","120.27225","622","649"
"1","30.308722","120.06435","30.317832","120.10822","606","639"
"1","30.21961","120.23215","30.246325","120.17682","376","433"
"1","30.277992","120.090485","30.31705","120.0709","517","636"
"1","30.2646","120.164582","30.2038","120.196017","492","314"
"1","30.292363","120.378255","30.337887","120.366315","596","715"
"1","30.2065","120.131667","30.250767","120.1184","310","459"
"1","30.212333","120.009867","30.275533","120.157883","332","522"
"1","30.125717","120.131367","30.057617","120.259817","100","-102"
"1","30.319982","120.2447","30.235267","120.428967","647","419"
"1","30.309632","120.188532","30.323617","120.189632","614","674"
"1","30.3134","120.083182","30.2823","120.145317","637","551"
"1","30.304575","120.09177","30.28658","120.11466","607","549"
"1","30.31735","120.07675","30.287582","120.206182","637","555"
"1","30.305127","120.09186","30.316155","120.061325","607","636"
"1","30.3022","120.09035","30.368817","120.1425","607","791"
"1","30.285367","120.07947","30.286195","120.07448","547","546"
"1","30.278067","120.092932","30.2477","120.03295","518","424"
"1","30.3124185","120.0839825","30.2708715","120.11937499999999","637","519"
"1","30.312037","120.08664","30.30301","120.10371","637","608"
"1","30.282065","120.14956","30.260453","120.195495","551","494"
"1","30.272988","120.195687","30.352413","120.18685","524","763"
"1","30.21855","120.3204","30.24735","120.188582","382","434"
"1","30.273285","120.09789","30.24567","120.29267","518","440"
"1","30.322882","120.05605","30.327182","120.0758","665","666"
"1","30.199383","120.129667","30.2578","120.1595","310","462"
"1","30.3049695","120.10030499999999","30.2632725","120.1642485","608","492"
"1","30.2061","120.185467","30.192017","120.224267","313","286"
"1","30.252967","120.16515","30.180467","120.256182","462","258"
"1","30.224217","120.34725","30.196067","120.2744","384","289"
"1","30.27316","120.09813","30.258822","120.09687","518","488"
"1","30.307785","120.10515","30.288398","120.124373","608","550"
"1","30.273917","120.119117","30.311217","120.08175","519","637"
"1","30.2763085","120.098791","30.261007","120.16135","518","492"
"1","30.204317","120.144317","30.245932","120.1767","311","433"
"1","30.319603","120.107155","30.291512","120.193353","638","584"
"1","30.301857","120.301285","30.309755","120.26203","621","618"
"1","30.3187","120.107482","30.3294","120.173332","638","673"
"1","30.299833","120.1017","30.292067","120.159467","608","582"
"1","30.205307","120.186025","30.204187","120.187062","313","314"
"1","30.312262","120.17832","30.307975","120.1581","643","612"
"1","30.274882","120.125632","30.248267","120.158482","520","432"
"1","30.304982","120.107917","30.309","120.12045","608","609"
"1","30.30055","120.1062","30.318782","120.107917","608","638"
"1","30.243672","120.192183","30.237342","120.17124","434","403"
"1","30.273347","120.155945","30.23466","120.16576","522","402"
"1","30.277717","120.1252","30.266583","120.097183","520","488"
"1","30.278067","120.09245","30.289267","120.08665","518","547"
"1","30.253087","120.166607","30.196623","120.254425","462","288"
"1","30.323217","120.090067","30.263482","120.097","667","488"
"1","30.351715","120.172263","30.30947","120.14341","763","611"
"1","30.30133","120.164592","30.303627","120.14912","612","611"
"1","30.2751385","120.15297100000001","30.2600075","120.19636","521","494"
"1","30.303057","120.12335","30.27682","120.12655","609","520"
"1","30.272883","120.100783","30.282683","120.167067","518","552"
"1","30.311167","120.123017","30.31555","120.130967","639","640"
"1","30.300557","120.10849","30.28913","120.06988","609","546"
"1","30.275763","120.100493","30.292563","120.17064","518","582"
"1","30.23627","120.12774","30.23088","120.1504","400","401"
"1","30.293442","120.075832","30.29247","120.111387","576","579"
"1","30.300217","120.113382","30.318982","120.10785","609","638"
"1","30.371032","120.174267","30.342682","120.1869","793","733"
"1","30.284617","120.148483","30.289617","120.10965","551","579"
"1","30.26199","120.087555","30.24446","120.104608","487","428"
"1","30.30669","120.11061","30.327733","120.15152","609","671"
"1","30.278","120.095482","30.331517","120.166282","518","702"
"1","30.284232","120.166517","30.286632","120.099317","552","548"
"1","30.2735","120.162","30.241882","120.154867","522","431"
"1","30.272667","120.13205","30.292817","120.130217","520","580"
"1","30.35226","120.184858","30.317522","120.15385","763","641"
"1","30.242167","120.188433","30.257517","120.19645","434","464"
"1","30.184067","120.184267","30.26025","120.1711","253","492"
"1","30.271872","120.18663","30.288845","120.18175","523","553"
"1","30.253932","120.130867","30.272532","120.1416","460","521"
"1","30.30682","120.126335","30.296455","120.12396","610","580"
"1","30.276572","120.11688","30.257315","120.085753","519","457"
"1","30.300218","120.12975","30.431443","120.275855","610","979"
"1","30.304917","120.1263","30.323332","120.137767","610","670"
"1","30.246117","120.195382","30.259267","120.19645","434","494"
"1","30.276675","120.13233349999999","30.314166","120.2508575","520","648"
"1","30.178167","120.128117","30.153217","120.1912","250","164"
"1","30.276567","120.11165","30.252932","120.17025","519","462"
"1","30.306841","120.1471985","30.257988500000003","120.06886750000001","611","456"
"1","30.299982","120.152282","30.244367","120.2065","611","435"
"1","30.2514","120.024917","30.244217","120.046382","453","425"
"1","30.27857","120.11068","30.27387","120.0966","519","518"
"1","30.3311","120.101017","30.310232","120.087117","698","637"
"1","30.249953","120.16197","30.2459","120.19111","462","434"
"1","30.2423135","120.19480999999999","30.285716","120.143641","434","551"
"1","30.319687","120.35343","30.317953","120.333407","654","653"
"1","30.306132","120.146132","30.282617","120.016","611","543"
"1","30.323597","120.08099","30.289573","120.11422","667","579"
"1","30.272182","120.119267","30.283982","120.09615","519","548"
"1","30.30205","120.150217","30.2847","120.1717","611","553"
"1","30.306502","120.168873","30.334688","120.165027","612","702"
"1","30.310317","120.097447","30.273415","120.129348","638","520"
"1","30.305432","120.152917","30.303632","120.128082","611","610"
"1","30.320172","120.189063","30.29401","120.205345","644","585"
"1","30.305533","120.15343","30.310507","120.170845","611","642"
"1","30.306567","120.140683","30.322617","120.1358","611","670"
"1","30.28889","120.099105","30.27758","120.096032","548","518"
"1","30.320982","120.35895","30.312732","120.3437","684","653"
"1","30.278732","120.117932","30.305032","120.15235","519","611"
"1","30.30255","120.150532","30.351267","120.290267","611","770"
"1","30.305362","120.14746","30.34101","120.17969","611","733"
"1","30.30167","120.25857","30.25084","120.191055","618","464"
"1","30.34123","120.18497","30.352298","120.18309","733","763"
"1","30.30872","120.22984","30.293882","120.21126","616","585"
"1","30.278805","120.11518","30.340215","120.10403","519","698"
"1","30.184033","120.192133","30.18835","120.162","254","282"
"1","30.303366500000003","120.16585","30.265117","120.1499335","612","491"
"1","30.280882","120.1453","30.288882","120.207","551","555"
"1","30.233982","120.192167","30.2134","120.164367","404","342"
"1","30.31015","120.1687","30.25275","120.211267","642","465"
"1","30.302367","120.168723","30.260057","120.19058","612","494"
"1","30.244317","120.20895","30.237417","120.18385","435","403"
"1","30.302417","120.1682","30.2732","120.151467","612","521"
"1","30.352432","120.187467","30.41395","120.180067","764","943"
"1","30.284716500000002","120.160516","30.250491","120.189217","552","464"
"1","30.309085","120.371977","30.321033","120.349965","625","684"
"1","30.321025","120.10916","30.377362","120.10158","669","818"
"1","30.272365999999998","120.13511600000001","30.2533745","120.168491","520","462"
"1","30.342507","120.196395","30.37864","120.15358","734","821"
"1","30.207767","120.1546","30.20115","120.205683","341","315"
"1","30.248513","120.188193","30.274528","120.179405","464","523"
"1","30.306945","120.35015","30.292872","120.371573","624","595"
"1","30.329157","120.131493","30.260297","120.174088","670","493"
"1","30.303767","120.1674","30.297717","120.15607","612","582"
"1","30.240232","120.1543","30.2427","120.101932","431","428"
"1","30.255382","120.162832","30.237467","120.1664","462","402"
"1","30.305767","120.1586","30.31595","120.11087","612","639"
"1","30.265475","120.097275","30.242537","120.10144","488","428"
"1","30.239293","120.279733","30.267585","120.203367","439","495"
"1","30.286487","120.09942","30.31931","120.11398","548","639"
"1","30.180517","120.192382","30.206367","120.200117","254","314"
"1","30.381372","120.18601","30.31009","120.159645","823","642"
"1","30.2699","120.12395","30.27415","120.141982","520","521"
"1","30.3047565","120.0929935","30.2769385","120.128821","608","520"
"1","30.35215","120.1873","30.347782","120.187232","764","734"
"1","30.268967","120.1304","30.27555","120.157432","520","522"
"1","30.247667","120.30211","30.31071","120.251717","441","648"
"1","30.336428","120.119298","30.328962","120.098302","699","668"
"1","30.323982","120.082867","30.325782","120.065932","667","666"
"1","30.22795","120.037967","30.138582","120.07795","394","127"
"1","30.301132","120.185182","30.276132","120.132982","613","520"
"1","30.2673495","120.17616000000001","30.23691","120.43222399999999","493","419"
"1","30.290372","120.12316","30.283265","120.08687","579","547"
"1","30.2727","120.150867","30.283217","120.08655","521","547"
"1","30.271933","120.1249","30.29585","120.11235","520","579"
"1","30.313","120.162032","30.32085","120.153","642","671"
"1","30.247572","120.155917","30.250895","120.118945","432","459"
"1","30.254682","120.212167","30.245082","120.166867","465","432"
"1","30.3357","120.144517","30.337133","120.175567","701","703"
"1","30.33942","120.19794","30.253602","120.20928","704","465"
"1","30.302582","120.18677","30.320493","120.107905","613","668"
"1","30.265517","120.164332","30.311017","120.122267","492","639"
"1","30.27365","120.13263","30.31775","120.07385","520","636"
"1","30.255033","120.123633","30.261683","120.1453","459","491"
"1","30.235433","120.170017","30.205167","120.1928","402","314"
"1","30.276513","120.132483","30.314607","120.13452","520","640"
"1","30.30791","120.19937","30.271912","120.19543","614","524"
"1","30.332841","120.1771235","30.312081","120.165446","703","642"
"1","30.350093","120.141942","30.323315","120.137503","731","670"
"1","30.296367","120.123882","30.262232","120.124867","580","490"
"1","30.308217","120.202732","30.291167","120.181482","614","583"
"1","30.1996495","120.1814835","30.293210000000002","120.20633649999999","313","585"
"1","30.278665","120.190227","30.31115","120.153598","524","641"
"1","30.29985","120.197467","30.319433","120.216067","614","645"
"1","30.254925","120.2098665","30.252639000000002","120.1751035","465","463"
"1","30.228933","120.17075","30.2258","120.127233","402","370"
"1","30.3424","120.194482","30.314717","120.233482","734","646"
"1","30.286883","120.149983","30.3023","120.08785","551","607"
"1","30.2954","120.12405","30.31835","120.108282","580","639"
"1","30.235183","120.05124","30.252565","120.172855","395","463"
"1","30.31175","120.178443","30.329095","120.17361","643","673"
"1","30.298717","120.09725","30.3278","120.150482","578","671"
"1","30.259367","120.159467","30.2322","120.145367","492","401"
"1","30.183582","120.261282","30.18545","120.2328","258","256"
"1","30.274125","120.1477835","30.2348165","120.1845745","521","403"
"1","30.3081","120.20515","30.304883","120.167033","615","612"
"1","30.263832","120.18145","30.2297","120.14985","493","401"
"1","30.204142","120.187015","30.191798","120.177762","314","283"
"1","30.182717","120.188733","30.255983","120.196183","254","464"
"1","30.31221","120.20893","30.274522","120.15743","645","522"
"1","30.3467975","120.1206415","30.294047499999998","120.21057","729","585"
"1","30.27595","120.161483","30.203498","120.197533","522","314"
"1","30.327823","120.173805","30.262733","120.168167","673","492"
"1","30.2856","120.147933","30.252783","120.170467","551","462"
"1","30.330567","120.136567","30.385182","120.2313","700","856"
"1","30.282613","120.160798","30.294003","120.032363","552","574"
"1","30.27175","120.14863","30.247922","120.17382","521","433"
"1","30.272091","120.2070085","30.259940999999998","120.16082449999999","525","492"
"1","30.2565","120.16755","30.191367","120.192017","462","284"
"1","30.255282","120.072632","30.26965","120.104967","456","518"
"1","30.296502","120.14869","30.345735","120.18735","581","734"
"1","30.315583","120.14365","30.352083","120.1876","641","764"
"1","30.27363","120.153313","30.257085","120.13619","521","460"
"1","30.3001","120.277117","30.280817","120.146282","619","551"
"1","30.345579","120.18411499999999","30.293311000000003","120.1952085","733","584"
"1","30.288908499999998","120.098045","30.2836875","120.162926","548","552"
"1","30.30645","120.275","30.294232","120.210917","619","585"
"1","30.323902","120.18519","30.307382","120.20262","673","614"
"1","30.342317","120.197555","30.352298","120.206825","734","765"
"1","30.382932","120.02531","30.395217","119.97938","843","870"
"1","30.249032","120.064732","30.2753","120.15555","456","522"
"1","30.249357","120.065125","30.279387","120.13137","456","550"
"1","30.20653","120.199333","30.201193","120.208038","314","315"
"1","30.285247","120.1145","30.280023","120.12505","549","550"
"1","30.355837","120.107303","30.323028","120.13591","758","670"
"1","30.269782","120.166167","30.252367","120.136667","522","460"
"1","30.312882","120.16475","30.2747","120.195217","642","524"
"1","30.31005","120.118317","30.28645","120.144683","639","551"
"1","30.30816","120.34133","30.23522","120.431067","623","419"
"1","30.320023","120.137897","30.325263","120.155195","640","671"
"1","30.3158435","120.2132315","30.261919","120.185815","645","493"
"1","30.298472","120.18593","30.2351","120.43074","583","419"
"1","30.281357","120.173917","30.284323","120.164325","553","552"
"1","30.298123","120.157077","30.301672","120.165422","582","612"
"1","30.234702","120.12361","30.236117","120.432573","399","419"
"1","30.317182","120.10825","30.309617","120.066117","639","606"
"1","30.264907","120.08776","30.31083","120.066055","487","636"
"1","30.303817","120.3449","30.31235","120.342867","624","653"
"1","30.352652","120.174772","30.347148","120.143907","763","731"
"1","30.3106","120.123482","30.3239","120.129432","639","670"
"1","30.236582","120.12745","30.188217","120.1432","400","281"
"1","30.355508","120.22221","30.35767","120.19619","766","764"
"1","30.274867","120.146032","30.274482","120.119232","521","519"
"1","30.253","120.166278","30.284408","120.14467","462","551"
"1","30.272217","120.136417","30.249667","120.041367","520","454"
"1","30.258037","120.08006","30.256825","120.15816","457","462"
"1","30.312367","120.047867","30.318183","120.07355","635","636"
"1","30.282207","120.16092","30.255745","120.173935","552","463"
"1","30.298423","120.17437","30.3182","120.17498","583","643"
"1","30.318217","120.073532","30.289132","120.207882","636","555"
"1","30.31197","120.115787","30.36662","120.065708","639","786"
"1","30.273083","120.18155","30.298383","120.14585","523","581"
"1","30.317157","120.07137","30.28386","120.096275","636","548"
"1","30.215587","120.16708","30.25706","120.1646","342","462"
"1","30.275767","120.1563","30.2729","120.096067","522","518"
"1","30.31615","120.068833","30.317267","120.108933","636","639"
"1","30.31506","120.1418625","30.260455","120.1611265","641","492"
"1","30.280982","120.2026","30.26355","120.152867","554","491"
"1","30.292454499999998","120.2","30.275253499999998","120.15536","584","521"
"1","30.329267","120.088967","30.318367","120.137632","667","640"
"1","30.282166500000002","120.112425","30.2357665","120.4322965","549","419"
"1","30.314117","120.170517","30.327582","120.167232","642","672"
"1","30.311192","120.081903","30.2665","120.12231","637","489"
"1","30.263767","120.0868","30.2957","120.103682","487","578"
"1","30.2708","120.15485","30.28575","120.148017","521","551"
"1","30.282282","120.16097","30.27316","120.097308","552","518"
"1","30.277333","120.15455","30.282317","120.177617","521","553"
"1","30.319985","120.137847","30.31867","120.107953","640","638"
"1","30.29745","120.246832","30.288467","120.224317","587","556"
"1","30.2889","120.092567","30.263483","120.087017","548","487"
"1","30.284032","120.163917","30.274582","120.15265","552","521"
"1","30.286302","120.09427","30.31923","120.142235","548","641"
"1","30.204763","120.188478","30.29325","120.206417","314","585"
"1","30.314617","120.086317","30.287517","120.094132","637","548"
"1","30.319917","120.085617","30.30815","120.087467","637","607"
"1","30.269467","120.199267","30.188317","120.2731","524","289"
"1","30.289817","120.198582","30.3074","120.156982","584","612"
"1","30.328232","120.101982","30.295882","120.2076","668","585"
"1","30.313532","120.0827","30.311917","120.18825","637","644"
"1","30.232697","120.125403","30.25008","120.11831","400","459"
"1","30.215082","120.16745","30.23965","120.167717","342","432"
"1","30.37474","120.243545","30.393735","120.255423","827","888"
"1","30.297583","120.199583","30.3055","120.216233","584","615"
"1","30.32936","120.17214","30.30971","120.165825","673","612"
"1","30.318725","120.12582","30.335942","120.10223","640","698"
"1","30.235082","120.169782","30.248732","120.188682","402","464"
"1","30.287817","120.14805","30.32095","120.143867","551","671"
"1","30.3452","120.19083","30.337855","120.197998","734","704"
"1","30.2778","120.182273","30.269175","120.16328","523","522"
"1","30.318767","120.10761","30.26531","120.088488","638","487"
"1","30.346653500000002","120.1206545","30.2705345","120.1958585","729","524"
"1","30.249582","120.16935","30.272032","120.168582","462","522"
"1","30.228967","120.134517","30.274832","120.152632","400","521"
"1","30.244667","120.046167","30.211767","120.130267","425","340"
"1","30.22897","120.17063","30.22211","120.17617","402","373"
"1","30.283012","120.16481","30.18499","120.151438","552","251"
"1","30.27725","120.208883","30.255733","120.185133","525","463"
"1","30.2799","120.095733","30.286183","120.074467","548","546"
"1","30.2844135","120.11468350000001","30.277991","120.1861685","549","523"
"1","30.128717","120.175183","30.1249","120.183967","103","73"
"1","30.3673","120.14255","30.370382","120.1179","791","789"
"1","30.27418","120.1752","30.231273","120.194465","523","404"
"1","30.312682","120.0956","30.324232","120.084882","638","667"
"1","30.336232","120.070867","30.309132","120.092267","696","608"
"1","30.282008","120.160967","30.308998","120.092022","552","607"
"1","30.311087","120.14617","30.292743","120.15091","641","581"
"1","30.2565","120.161417","30.193417","120.171532","462","283"
"1","30.311632","120.1403","30.295967","120.110132","641","579"
"1","30.3117","120.103732","30.336682","120.104698","638","698"
"1","30.284567","120.160082","30.371067","120.151632","552","791"
"1","30.293232","120.21231","30.203792","120.30069","585","321"
"1","30.319608","120.107093","30.335298","120.112455","638","699"
"1","30.335467","120.114167","30.355982","120.120932","699","759"
"1","30.33015","120.13715","30.26605","120.127132","670","490"
"1","30.23765","120.166032","30.231932","120.1481","402","401"
"1","30.244817","120.050282","30.24295","120.027082","425","423"
"1","30.31509","120.14265","30.367242","120.05997","641","785"
"1","30.23675","120.15165","30.236582","120.12745","401","400"
"1","30.280307","120.186282","30.232078","120.165577","553","402"
"1","30.286883","120.18718","30.279077","120.18613","554","523"
"1","30.251714","120.16311999999999","30.2744435","120.120946","462","519"
"1","30.28143","120.165787","30.277857","120.180855","552","523"
"1","30.272483","120.16085","30.242983","120.102767","522","428"
"1","30.2788325","120.19282899999999","30.254651","120.1628115","524","462"
"1","30.260903","120.08798","30.232083","120.15434","487","401"
"1","30.192067","120.11049","30.261935","120.146613","279","491"
"1","30.216082","120.165567","30.293382","120.205982","342","585"
"1","30.34545","120.203533","30.335717","120.197967","735","704"
"1","30.280917","120.172833","30.23515","120.195083","553","404"
"1","30.279145","120.371475","30.282073","120.34562","565","564"
"1","30.292583","120.139683","30.263383","120.1524","581","491"
"1","30.286417","120.144517","30.2689","120.163467","551","522"
"1","30.245832","120.15513","30.283055","120.01852","431","543"
"1","30.28616","120.077515","30.325147","120.1231","547","669"
"1","30.31041","120.12163","30.290762","120.07647","639","577"
"1","30.34627","120.22633","30.293563","120.209949","736","585"
"1","30.285957","120.18713","30.325757","120.18509","554","673"
"1","30.317532","120.160532","30.27745","120.15155","642","521"
"1","30.366232","120.066567","30.364482","120.054782","786","785"
"1","30.296577","120.17421","30.286802","120.18794","583","554"
"1","30.291758","120.058717","30.297345","120.087835","575","577"
"1","30.316982","120.26795","30.2822","120.211467","649","555"
"1","30.316882","120.25005","30.309482","120.244782","647","617"
"1","30.28925","120.173667","30.25165","120.118917","553","459"
"1","30.190142","120.15601","30.242242","120.21058","282","435"
"1","30.24185","120.154682","30.28975","120.111282","431","579"
"1","30.272107","120.191895","30.333955","120.174515","524","703"
"1","30.319482","120.15545","30.297317","120.1293","642","580"
"1","30.284188","120.109572","30.320873","120.152085","549","671"
"1","30.302345","120.091058","30.311543","120.137847","607","640"
"1","30.249702","120.16617","30.22105","120.17139","462","373"
"1","30.328917","120.09815","30.3175","120.108517","668","639"
"1","30.27257","120.182555","30.261218","120.190993","523","494"
"1","30.26805","120.1211","30.269167","120.118782","489","519"
"1","30.317382","120.169532","30.290282","120.1904","642","584"
"1","30.351673","120.114515","30.29893","120.055353","759","575"
"1","30.289182","120.103982","30.28305","120.080517","548","547"
"1","30.178417","120.139767","30.18015","120.161183","251","252"
"1","30.29296","120.08787","30.31086","120.08331","577","637"
"1","30.244867","120.159983","30.225067","120.168283","432","372"
"1","30.270117","120.2102","30.2534","120.20895","525","465"
"1","30.36225","120.097282","30.332217","120.1671","788","702"
"1","30.232742000000002","120.191125","30.3048745","120.1640495","404","612"
"1","30.321482","120.21644","30.297455","120.21871","675","586"
"1","30.28288","120.160857","30.286963","120.142702","552","551"
"1","30.323932","120.082667","30.27915","120.105967","667","548"
"1","30.310532","120.1218","30.302567","120.097282","639","608"
"1","30.244628","120.0476","30.278017","120.01743","425","513"
"1","30.293043","120.21204","30.27879","120.121913","585","519"
"1","30.2584","120.196482","30.276867","120.125282","464","520"
"1","30.215547","120.16716","30.28983","120.19989","342","584"
"1","30.31045","120.123617","30.30045","120.136132","639","610"
"1","30.26735","120.101182","30.282367","120.131167","488","550"
"1","30.237117","120.183","30.193","120.1718","403","283"
"1","30.339755","120.08556","30.302292","120.095027","697","608"
"1","30.2529","120.214967","30.254082","120.161682","465","462"
"1","30.2904","120.12362","30.299303","120.079743","579","577"
"1","30.26941","120.16432","30.25145","120.17507","522","463"
